Age,LDTAcc,RT,AttentionCheck,AgeOfMachine,TrialN,ProbeType,ProbePosition,SubjectType,SubjectFreq,SubjectLength,Browser,ProbeFrequency,ProbeCosine,ProbeWord,HasCheck,StimType,StimID,ReadingTime,Condition,OS,fullSentence,TimeTaken,Participant
27,1,705.6,0,4,84,UNREL,AFTER-VP,QNP,4.271877839,7,Chrome,5.173113896,0.091154285,TABLE,0,experimental,44,1250.8,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",21.016666666666666,2
27,1,821.8,0,4,85,UNREL,AFTER-V,QNP,4.104575844,10,Chrome,3.553564965,0.007983453,HINGE,0,experimental,2,717.1999999999999,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every politician obviously should have upheld the change, reports The Sun.",21.016666666666666,2
27,1,760.1,0,4,87,UNREL,AFTER-VP,DNP,3.570916411,9,Chrome,3.990911755,0.039438298,BRIDE,0,experimental,55,1517.7,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the physicist definitely should have interrupted the meeting, says The Telegraph.",21.016666666666666,2
27,1,675.2,1,4,88,REL,AFTER-V,DNP,2.794650654,7,Chrome,3.193575913,0.504048878,LORRY,1,experimental,23,750.9,DNP-REL-AFTER-V,Win32,"Given the change in the law, the trucker obviously should have notified the firm, suggests The Independent.",21.016666666666666,2
27,1,1091.3999999999999,0,4,89,NONCE,AFTER-V,DNP,4.257983625,9,Chrome,NA,NA,YAWKS,0,experimental,51,767.3,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the architect definitely should have extended the deadline, says The BBC.",21.016666666666666,2
27,1,937.6,0,4,91,NONCE,AFTER-VP,QNP,2.761427779,7,Chrome,NA,NA,GENCE,0,experimental,34,1117.3999999999999,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every caterer certainly should have amended the wording, claims The Times.",21.016666666666666,2
27,1,1234.8,0,4,93,NONCE,AFTER-V,DNP,3.484128918,6,Chrome,NA,NA,GUTHS,0,experimental,15,784,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the jockey obviously should have abandoned the practice, suggests The BBC.",21.016666666666666,2
27,1,853.3,0,4,95,REL,AFTER-VP,DNP,2.935126552,6,Chrome,4.850225334,0.693079255,GRANT,0,experimental,29,1083.9,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the funder obviously should have released the document, claims The Independent.",21.016666666666666,2
27,1,782,0,4,96,REL,AFTER-VP,QNP,2.954817735,7,Chrome,4.107372874,0.44493658,STAMP,0,experimental,54,1100.9,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",21.016666666666666,2
27,1,1127.3,0,4,99,NONCE,AFTER-VP,QNP,3.651952199,6,Chrome,NA,NA,VECTS,0,experimental,22,1117.3999999999999,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",21.016666666666666,2
27,1,1153.6,1,4,102,UNREL,AFTER-V,QNP,3.331052745,7,Chrome,3.399301254,0.067550257,BRUTE,1,experimental,14,717.6,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",21.016666666666666,2
27,1,764.8000000000001,0,4,104,REL,AFTER-V,QNP,4.460251055,8,Chrome,5.302678942,0.365606156,STAFF,0,experimental,12,717.3000000000001,QNP-REL-AFTER-V,Win32,"Given the change in the law, every employer clearly should have borne the brunt, reports The Guardian.",21.016666666666666,2
27,1,692.3000000000001,0,4,105,REL,AFTER-V,DNP,3.583221526,11,Chrome,4.682414816,0.345946689,SPORT,0,experimental,35,734.1999999999999,DNP-REL-AFTER-V,Win32,"Given the change in the law, the commentator clearly should have condoned the sanction, claims The Independent.",21.016666666666666,2
27,1,744.7,0,4,106,REL,AFTER-VP,DNP,3.949644483,9,Chrome,5.474563669,0.500925534,MUSIC,0,experimental,41,1067.1999999999998,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the conductor clearly should have avoided the behaviour, mentions The Independent.",21.016666666666666,2
27,1,1161.6,0,4,107,UNREL,AFTER-V,QNP,3.672348826,8,Chrome,4.467858603,0.037918829,FLUID,0,experimental,50,734.1,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every comedian obviously should have considered the damage, says The Sun.",21.016666666666666,2
27,1,803.6,0,4,110,REL,AFTER-VP,QNP,4.33783738,9,Chrome,5.230293913,0.359043466,PAPER,0,experimental,30,1117.3,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every publisher certainly should have defined the term, claims The Guardian.",21.016666666666666,2
27,1,791.8,1,4,115,NONCE,AFTER-VP,DNP,3.541556206,8,Chrome,NA,NA,NORPS,1,experimental,45,1167.5,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the gardener clearly should have verified the claim, mentions The BBC.",21.016666666666666,2
27,1,1105.1,0,4,120,UNREL,AFTER-VP,DNP,3.496627781,10,Chrome,4.453364025,0.066770659,PIANO,0,experimental,19,1016.9999999999999,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the advertiser obviously should have accepted the blame, suggests The Telegraph.",21.016666666666666,2
33,1,834,0,3,1,UNREL,AFTER-V,DNP,3.571960851,11,Chrome,4.74479794,0.069182129,INDEX,0,experimental,28,1655.6,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the broadcaster definitely should have rectified the situation, claims The Times.",25.1,3
33,1,942.5,0,3,5,NONCE,AFTER-VP,DNP,4.223689768,7,Chrome,NA,NA,THOOB,1,experimental,48,2479,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the analyst obviously should have acknowledged the failing, mentions The Guardian.",25.1,3
33,1,886.1,0,3,6,UNREL,AFTER-VP,QNP,3.583221526,11,Chrome,4.517884107,0.190464999,LOGIC,0,experimental,35,2452.7000000000003,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every commentator clearly should have condoned the sanction, claims The Independent.",25.1,3
33,1,908.8000000000001,0,3,7,REL,AFTER-VP,DNP,4.438372257,6,Chrome,5.048236364,0.43050393,VOICE,0,experimental,56,2550.2,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the singer clearly should have sued the organiser, says The Sun.",25.1,3
33,1,986.6,0,3,8,NONCE,AFTER-VP,DNP,4.78505379,8,Chrome,NA,NA,GLIPS,0,experimental,24,2546.1,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the graduate certainly should have contacted the council, suggests The Guardian.",25.1,3
33,1,1243.3000000000002,0,3,10,NONCE,AFTER-V,QNP,3.496627781,10,Chrome,NA,NA,JESKS,0,experimental,19,1566.8999999999999,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every advertiser obviously should have accepted the blame, suggests The Telegraph.",25.1,3
33,1,969.1999999999999,1,3,12,NONCE,AFTER-VP,DNP,2.442833304,8,Chrome,NA,NA,CLEAP,1,experimental,60,2683.6000000000004,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the hotelier clearly should have made the transition, says The Guardian.",25.1,3
33,1,947.1,0,3,17,UNREL,AFTER-V,QNP,3.316655402,8,Chrome,3.339578962,0.068335277,COMMA,0,experimental,5,1485.4,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every importer certainly should have returned the paperwork, reports The Independent.",25.1,3
33,1,883.1999999999999,0,3,27,NONCE,AFTER-V,QNP,4.216284055,12,Chrome,NA,NA,KNURN,0,experimental,31,1700.5,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",25.1,3
33,1,974.0999999999999,0,3,29,NONCE,AFTER-VP,QNP,3.499480888,9,Chrome,NA,NA,FLOVE,0,experimental,37,2365.1,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every biologist clearly should have replaced the equipment, mentions The Telegraph.",25.1,3
33,1,782.1,0,3,30,UNREL,AFTER-V,DNP,3.506495478,6,Chrome,4.416076472,0.282091996,GLOBE,0,experimental,52,1217.3,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the brewer clearly should have warned the supplier, says The Times.",25.1,3
33,1,783.8000000000001,1,3,31,UNREL,AFTER-V,DNP,3.296803811,9,Chrome,3.689125491,0.137191468,BASIL,1,experimental,40,1065.6000000000001,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the informant obviously should have examined the contract, mentions The Times.",25.1,3
33,1,837,0,3,32,REL,AFTER-V,QNP,3.784228166,8,Chrome,4.550270351,0.656811439,WHEEL,0,experimental,39,1067.1,QNP-REL-AFTER-V,Win32,"Given the change in the law, every mechanic certainly should have destroyed the data, mentions The BBC.",25.1,3
33,1,871.8000000000001,0,3,33,UNREL,AFTER-V,QNP,3.590390365,7,Chrome,4.062863781,0.121592092,VINYL,0,experimental,17,897.5,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every butcher definitely should have retained the receipt, suggests The Independent.",25.1,3
33,1,1285.6000000000001,0,3,37,UNREL,AFTER-VP,DNP,4.510372539,8,Chrome,3.930373842,0.410938427,BERRY,0,experimental,58,1683.5,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the producer obviously should have addressed the inequality, says The Times.",25.1,3
33,1,904.9000000000001,1,3,38,NONCE,AFTER-VP,DNP,3.147773871,9,Chrome,NA,NA,BLEPH,1,experimental,36,1299.1,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the paramedic definitely should have joined the protest, claims The Guardian.",25.1,3
33,1,1219,0,3,43,UNREL,AFTER-V,DNP,3.734240866,10,Chrome,3.567262547,0.101478916,STUNT,0,experimental,4,811.2,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the accountant clearly should have disclosed the information, reports The Times.",25.1,3
33,1,933.8,0,3,45,NONCE,AFTER-V,DNP,2.954817735,7,Chrome,NA,NA,GLIMP,0,experimental,54,900.3,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the postman obviously should have consulted the website, says The Guardian.",25.1,3
33,1,865.1,0,3,46,NONCE,AFTER-V,QNP,4.141850119,8,Chrome,NA,NA,TROLF,0,experimental,7,867.1,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every investor definitely should have updated the protocol, reports The Telegraph.",25.1,3
33,1,1628.4,0,3,48,NONCE,AFTER-VP,DNP,4.460251055,8,Chrome,NA,NA,SMIME,0,experimental,12,1200.1,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the employer clearly should have borne the brunt, reports The Guardian.",25.1,3
33,1,731,0,3,49,REL,AFTER-V,DNP,3.672348826,8,Chrome,4.316053735,0.419525812,LAUGH,0,experimental,50,857.7,DNP-REL-AFTER-V,Win32,"Given the change in the law, the comedian obviously should have considered the damage, says The Sun.",25.1,3
33,1,967.3000000000001,1,3,51,REL,AFTER-V,DNP,3.331052745,7,Chrome,4.789408745,0.686182952,BIRTH,1,experimental,14,850.3,DNP-REL-AFTER-V,Win32,"Given the change in the law, the midwife clearly should have taken the initiative, suggests The Sun.",25.1,3
33,1,951,1,3,54,REL,AFTER-V,QNP,4.064504628,7,Chrome,3.354276001,0.363666985,BROOM,1,experimental,27,867,QNP-REL-AFTER-V,Win32,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",25.1,3
33,1,888.9,0,3,56,NONCE,AFTER-V,QNP,3.570916411,9,Chrome,NA,NA,SMECK,0,experimental,55,917,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every physicist definitely should have interrupted the meeting, says The Telegraph.",25.1,3
33,1,831.3000000000001,0,3,68,UNREL,AFTER-VP,DNP,3.681799882,10,Chrome,4.022054607,-3.5711e-5,TRUNK,0,experimental,46,1316.8999999999999,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the footballer definitely should have told the truth, mentions The Times.",25.1,3
33,1,760.6,0,3,69,UNREL,AFTER-V,DNP,3.087558969,8,Chrome,3.929769388,0.095724535,SHARK,0,experimental,16,851.8,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the motorist certainly should have received the letter, suggests The Times.",25.1,3
33,1,935.2,0,3,70,REL,AFTER-VP,DNP,4.271877839,7,Chrome,5.33947384,0.149010967,MARCH,0,experimental,44,1283.8,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the soldier obviously should have raised the concern, mentions The Sun.",25.1,3
33,1,617.6,0,3,72,REL,AFTER-VP,QNP,2.459390987,7,Chrome,4.20061812,0.241572992,DAIRY,1,experimental,57,1274.8999999999999,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",25.1,3
33,1,779.2,0,3,74,REL,AFTER-VP,DNP,3.603458685,5,Chrome,4.976780877,0.546862958,FIGHT,0,experimental,8,1267.9,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the boxer clearly should have informed the association, reports The Sun.",25.1,3
33,1,932.2,0,3,75,UNREL,AFTER-VP,QNP,4.382518198,9,Chrome,3.433099598,0.053885011,RHINO,0,experimental,11,1411.4,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",25.1,3
33,1,726.7,0,3,76,UNREL,AFTER-VP,DNP,2.761427779,7,Chrome,4.205675385,0.042865261,RADAR,0,experimental,34,1500.6,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the caterer certainly should have amended the wording, claims The Times.",25.1,3
33,1,2141.5,0,3,77,REL,AFTER-V,QNP,3.484128918,6,Chrome,4.713931387,0.821285068,HORSE,0,experimental,15,864.7,QNP-REL-AFTER-V,Win32,"Given the change in the law, every jockey obviously should have abandoned the practice, suggests The BBC.",25.1,3
33,1,1053.3,1,3,81,REL,AFTER-VP,QNP,3.541556206,8,Chrome,5.026411782,0.501397476,PLANT,1,experimental,45,1033.4,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every gardener clearly should have verified the claim, mentions The BBC.",25.1,3
33,1,708.5,0,3,83,NONCE,AFTER-V,DNP,5.617442386,7,Chrome,NA,NA,STRUG,0,experimental,42,1000.5,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the company definitely should have announced the appointment, mentions The Guardian.",25.1,3
33,1,633.1,0,3,85,REL,AFTER-V,DNP,4.104575844,10,Chrome,5.35027968,0.643797235,PARTY,0,experimental,2,1232.1,DNP-REL-AFTER-V,Win32,"Given the change in the law, the politician obviously should have upheld the change, reports The Sun.",25.1,3
33,1,1589.2,0,3,87,NONCE,AFTER-VP,QNP,4.870998895,7,Chrome,NA,NA,DINTH,0,experimental,13,1312.3,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",25.1,3
33,1,825.4,0,3,89,UNREL,AFTER-V,QNP,3.827345184,7,Chrome,3.750050502,0.118541471,GOOSE,1,experimental,53,733.8,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",25.1,3
33,1,756.6,0,3,90,REL,AFTER-V,DNP,3.485497116,5,Chrome,4.909946679,0.387246038,FAITH,0,experimental,26,866.9,DNP-REL-AFTER-V,Win32,"Given the change in the law, the vicar certainly should have obeyed the decision, claims The Sun.",25.1,3
33,1,889.5,0,3,92,REL,AFTER-V,DNP,3.671694735,6,Chrome,4.714494586,0.436893167,OCEAN,0,experimental,38,835,DNP-REL-AFTER-V,Win32,"Given the change in the law, the sailor definitely should have known the risk, mentions The Sun.",25.1,3
33,1,862.3,0,3,93,REL,AFTER-VP,QNP,4.042783642,7,Chrome,4.255257406,0.647438362,BRICK,0,experimental,9,1148,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every builder certainly should have filed the report, reports The BBC.",25.1,3
33,1,717.1999999999999,0,3,94,UNREL,AFTER-VP,DNP,3.651952199,6,Chrome,4.189781038,0.169582503,TRIBE,0,experimental,22,1197.8999999999999,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the barber clearly should have heeded the advice, suggests The Times.",25.1,3
33,1,868.4,1,3,96,REL,AFTER-VP,QNP,4.528661332,8,Chrome,4.773777517,0.358177388,STEEL,1,experimental,33,1183.7,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every engineer obviously should have forseen the issue, claims The BBC.",25.1,3
33,1,703.7,0,3,98,REL,AFTER-V,QNP,5.294762043,8,Chrome,5.588746199,0.120705124,POWER,0,experimental,3,867.3,QNP-REL-AFTER-V,Win32,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",25.1,3
33,1,822.6999999999999,0,3,99,UNREL,AFTER-VP,QNP,3.563555912,8,Chrome,3.954710348,0.06281869,PATIO,0,experimental,59,1550.5,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",25.1,3
33,1,732.1,1,3,100,UNREL,AFTER-VP,QNP,2.794650654,7,Chrome,3.875248254,0.16601469,VENUS,1,experimental,23,1582.2,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every trucker obviously should have notified the firm, suggests The Independent.",25.1,3
33,1,937.8,1,3,101,NONCE,AFTER-V,DNP,3.927682114,9,Chrome,NA,NA,PLOBS,1,experimental,6,750.5,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the performer obviously should have signed the petition, reports The Guardian.",25.1,3
33,1,688.6,0,3,102,UNREL,AFTER-VP,QNP,3.223196377,7,Chrome,4.171446442,0.118019216,DRILL,0,experimental,47,1165.8,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",25.1,3
33,1,657.8000000000001,0,3,103,REL,AFTER-VP,QNP,3.407217937,7,Chrome,4.147611827,0.387145282,DRAIN,0,experimental,21,1188.3,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every plumber definitely should have renewed the insurance, suggests The BBC.",25.1,3
33,1,849.6,0,3,105,REL,AFTER-VP,DNP,4.189108375,6,Chrome,5.35321928,0.284884024,FIELD,0,experimental,32,1183.8999999999999,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the farmer definitely should have condemned the behaviour, claims The Sun.",25.1,3
33,1,2431.2999999999997,0,3,108,NONCE,AFTER-V,DNP,5.005747312,9,Chrome,NA,NA,GLARM,0,experimental,18,800.1,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the executive clearly should have paid the fine, suggests The Guardian.",25.1,3
33,1,665.9000000000001,0,3,109,UNREL,AFTER-V,QNP,2.935126552,6,Chrome,3.642666662,0.032653466,BUNNY,0,experimental,29,802,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every funder obviously should have released the document, claims The Independent.",25.1,3
33,1,2453.2,1,3,110,NONCE,AFTER-VP,QNP,4.054597373,7,Chrome,NA,NA,WOOSE,1,experimental,1,1278.7,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",25.1,3
33,1,720.0999999999999,1,3,112,REL,AFTER-VP,DNP,4.166816978,8,Chrome,5.000544983,0.399338922,PEACE,1,experimental,20,1117.3999999999999,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the activist certainly should have claimed the compensation, suggests The Sun.",25.1,3
33,1,885.9,0,3,113,NONCE,AFTER-VP,QNP,3.96226586,7,Chrome,NA,NA,GARGE,0,experimental,25,1098.7,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every athlete obviously should have declared the affiliation, claims The Telegraph.",25.1,3
